OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
7,1374,Gd,Gilbert,Gd,192.0,384.0,744,400.0,2,0.0,Gd,2004,80,2004,175000
7,1959,Gd,Gilbert,Gd,0.0,847.0,847,434.0,2,0.0,Gd,2005,60,2004,215000
7,1525,Gd,Gilbert,Gd,0.0,1510.0,1525,534.0,2,0.0,Gd,2006,20,2006,206580
7,1720,Gd,Gilbert,Gd,0.0,840.0,840,440.0,2,0.0,Gd,2004,60,2004,183500
7,1394,Gd,Gilbert,Gd,0.0,384.0,754,400.0,2,,Gd,2003,80,2003,165500
7,1948,Gd,Gilbert,Gd,0.0,847.0,847,434.0,2,16.0,Gd,2003,60,2003,211000
6,1690,Gd,Gilbert,TA,0.0,924.0,948,463.0,2,0.0,TA,2000,60,2000,181000
7,1995,Gd,Gilbert,Gd,574.0,854.0,864,435.0,2,0.0,Gd,2002,60,2002,219500
6,1647,Gd,Gilbert,TA,0.0,953.0,953,460.0,2,0.0,TA,2000,60,1999,175000
7,1430,Gd,Gilbert,TA,0.0,384.0,774,400.0,2,0.0,TA,2000,80,2000,170000
7,1320,Gd,Gilbert,Gd,0.0,660.0,660,400.0,2,0.0,Gd,2003,60,2003,162000
6,1690,Gd,Gilbert,TA,520.0,915.0,940,442.0,2,0.0,TA,2000,60,2000,187000
6,1644,Gd,Gilbert,TA,0.0,941.0,961,460.0,2,0.0,TA,2000,60,1999,185000
8,2551,Gd,NoRidge,Gd,1181.0,1779.0,1779,925.0,2,515.0,Gd,1998,60,1997,384500
8,2285,Gd,NoRidge,Gd,0.0,969.0,997,648.0,2,72.0,Gd,2000,60,2000,248000
10,2633,Ex,NoRidge,Ex,1282.0,2633.0,2633,804.0,2,705.0,Ex,2002,20,2001,466500
9,3078,Ex,NoRidge,Gd,672.0,1408.0,1671,806.0,2,422.0,Gd,1998,60,1998,410000
8,2582,Gd,NoRidge,Gd,1048.0,1389.0,1411,758.0,2,0.0,Gd,1999,60,1998,322500
7,2385,Gd,NoRidge,Gd,0.0,1066.0,1108,600.0,2,275.0,Gd,1998,60,1998,252000
7,2013,Gd,NoRidge,TA,862.0,1117.0,1127,455.0,2,0.0,Gd,1997,60,1996,269790
7,2398,Gd,NoRidge,Gd,719.0,1379.0,1383,834.0,2,594.0,Gd,1997,60,1996,315750
7,2520,Gd,NoRidge,Gd,565.0,1203.0,1214,721.0,2,290.0,Gd,1995,60,1995,290000
8,2531,Gd,NoRidge,Gd,56.0,1318.0,1328,752.0,2,513.0,Gd,1995,60,1995,290000
8,3228,Gd,NoRidge,Gd,1231.0,3200.0,3228,546.0,3,0.0,Gd,1993,20,1992,430000
8,2202,Ex,NoRidge,Gd,335.0,1105.0,1105,517.0,2,309.0,Gd,1993,60,1992,263000
8,2538,Gd,NoRidge,Gd,1225.0,1325.0,1335,933.0,2,526.0,Gd,1997,60,1996,330000
7,1369,Gd,Somerst,Gd,0.0,1369.0,1369,605.0,2,0.0,Gd,2007,20,2007,213133
8,1542,Gd,Somerst,Gd,1220.0,1542.0,1542,852.0,2,164.0,Gd,2007,20,2007,260261
9,1905,Ex,Somerst,Ex,0.0,1905.0,1905,788.0,2,302.0,Ex,2006,20,2006,320000
8,1464,Gd,Somerst,Gd,929.0,1485.0,1464,754.0,2,84.0,Gd,2007,20,2007,282922
8,1534,Gd,Somerst,Gd,28.0,1524.0,1534,484.0,2,248.0,Gd,2006,20,2006,215000
10,1966,Ex,Somerst,Ex,1572.0,1966.0,1966,1092.0,2,754.0,Ex,2007,20,2007,419005
8,1636,Gd,Somerst,Gd,63.0,1623.0,1636,865.0,2,208.0,Gd,2006,20,2006,255000
8,1795,Ex,Somerst,Gd,0.0,1795.0,1795,895.0,2,428.0,Gd,2007,20,2006,147000
7,1528,Gd,Somerst,Gd,0.0,1528.0,1528,480.0,3,,Gd,2007,20,2007,235876
7,1726,Ex,Somerst,Ex,1126.0,1726.0,1726,786.0,2,205.0,Ex,2007,20,2007,311872
7,1689,Gd,Somerst,Gd,0.0,1689.0,1689,954.0,2,0.0,Gd,2007,20,2007,248328
8,1588,Gd,Somerst,Gd,0.0,1588.0,1588,825.0,2,410.0,Gd,2006,20,2006,227000
8,1538,Gd,Somerst,Gd,769.0,1538.0,1538,484.0,2,148.0,Gd,2005,20,2005,260000
8,1496,Gd,Somerst,Gd,0.0,1496.0,1496,474.0,2,140.0,Gd,2007,20,2007,225000
7,1506,Gd,Somerst,Gd,778.0,1494.0,1506,672.0,2,143.0,Gd,2006,20,2005,249000
8,1694,Ex,Somerst,Gd,1369.0,1686.0,1694,636.0,2,186.0,Gd,2005,20,2004,307000
7,1977,Gd,Somerst,Gd,0.0,982.0,982,574.0,2,0.0,Gd,2006,60,2006,250000
8,1830,Gd,Somerst,Gd,0.0,1302.0,1302,859.0,2,0.0,Gd,2006,60,2006,221300
8,1338,Gd,Somerst,Gd,24.0,1338.0,1338,598.0,2,0.0,Gd,2007,20,2007,208900
7,1335,Gd,Somerst,Gd,0.0,1335.0,1335,575.0,2,0.0,Gd,2007,20,2006,210400
8,1792,Gd,Somerst,Gd,350.0,896.0,896,590.0,2,0.0,Gd,2007,60,2007,255000
5,1588,Gd,Somerst,Gd,0.0,725.0,725,561.0,3,0.0,Gd,2007,60,2007,212109
8,1959,Gd,Somerst,Gd,0.0,1088.0,1088,1025.0,2,0.0,Gd,2006,60,2006,270000
8,2610,Gd,Somerst,Ex,64.0,1184.0,1184,550.0,2,0.0,Gd,2007,60,2007,303477
8,1880,Ex,Somerst,Ex,745.0,955.0,955,880.0,2,,Gd,2007,60,2007,310013
8,1656,Gd,Somerst,Gd,24.0,1656.0,1656,826.0,2,0.0,Gd,2006,20,2006,249700
7,1761,Gd,Somerst,Gd,0.0,874.0,874,578.0,3,0.0,Gd,2007,60,2007,227875
8,1584,Gd,Somerst,Ex,0.0,1574.0,1584,594.0,2,0.0,Ex,2007,20,2007,261329
8,1685,Gd,Somerst,Gd,0.0,1685.0,1685,658.0,2,298.0,Gd,2006,20,2006,253000
6,2443,Gd,Somerst,Gd,0.0,1158.0,1158,744.0,2,353.0,Gd,2004,60,2004,265000
8,2466,Gd,Somerst,Gd,0.0,1580.0,1580,610.0,3,0.0,Gd,2005,60,2004,340000
6,1100,Gd,SawyerW,TA,0.0,1100.0,1100,0.0,1,0.0,TA,2007,20,2006,146000
7,1143,Gd,SawyerW,Gd,0.0,1143.0,1143,0.0,1,0.0,Gd,2006,20,2006,147000
5,1094,Gd,SawyerW,Gd,729.0,1094.0,1094,576.0,1,126.0,Gd,2004,20,2003,149000
7,1486,Gd,SawyerW,Gd,0.0,1461.0,1486,566.0,2,170.0,Gd,2006,20,2006,181000
6,1721,Gd,SawyerW,Gd,814.0,928.0,936,471.0,2,105.0,Gd,1994,60,1994,201000
6,1820,Gd,SawyerW,Gd,480.0,864.0,920,492.0,2,0.0,Gd,1997,60,1993,191750
7,1349,Gd,SawyerW,TA,0.0,1349.0,1349,539.0,2,108.0,TA,2001,20,2000,179000
7,1494,Gd,SawyerW,Gd,1443.0,1482.0,1494,514.0,2,0.0,Gd,1998,20,1998,215000
6,1575,Gd,SawyerW,Gd,430.0,1575.0,1575,529.0,2,0.0,Gd,1992,120,1992,179200
6,1266,TA,SawyerW,TA,0.0,630.0,630,283.0,1,0.0,TA,1980,160,1980,128000
5,884,Gd,SawyerW,Gd,747.0,840.0,884,504.0,1,0.0,TA,1983,85,1983,144000
5,2020,,SawyerW,TA,0.0,0.0,2020,630.0,2,320.0,TA,1977,90,1977,144000
5,894,Gd,Sawyer,TA,138.0,894.0,894,308.0,1,0.0,TA,1977,20,1977,120750
5,970,TA,Sawyer,TA,630.0,970.0,970,624.0,1,0.0,TA,1963,20,1963,132500
5,1057,TA,Sawyer,TA,417.0,1057.0,1057,576.0,1,0.0,TA,1962,20,1962,132000
5,999,TA,Sawyer,Gd,588.0,999.0,999,264.0,1,0.0,TA,2001,20,1962,132500
4,1120,TA,Sawyer,Fa,932.0,1040.0,1120,544.0,1,0.0,TA,1961,20,1961,129000
5,1696,TA,Sawyer,TA,0.0,1140.0,1696,349.0,1,0.0,TA,1962,20,1962,143900
5,1040,TA,Sawyer,TA,812.0,1040.0,1040,686.0,1,0.0,TA,1968,20,1968,145000
5,988,TA,Sawyer,TA,827.0,988.0,988,572.0,1,57.0,TA,1961,20,1961,128500
5,902,TA,Sawyer,TA,599.0,876.0,902,288.0,1,75.0,TA,1967,20,1967,125500
7,2503,Gd,Veenker,Gd,727.0,1223.0,1271,564.0,2,272.0,Gd,1990,60,1990,300000
7,2167,TA,Veenker,Gd,125.0,1192.0,1516,518.0,2,0.0,Gd,2003,60,1974,294000
5,1037,Fa,Sawyer,TA,787.0,1037.0,1037,431.0,1,44.0,TA,1974,20,1974,129000
5,1701,Gd,Sawyer,TA,1390.0,1390.0,1701,611.0,2,0.0,TA,1981,85,1975,171000
6,1055,Gd,Sawyer,Gd,968.0,1044.0,1055,542.0,1,0.0,TA,2006,20,1973,147000
8,2810,Ex,NoRidge,Gd,482.0,1453.0,1453,750.0,2,336.0,Gd,1990,60,1990,302000
8,2872,Gd,NoRidge,Gd,700.0,1683.0,2129,541.0,2,337.0,Gd,2000,50,1992,285000
8,1378,Gd,Somerst,Gd,851.0,1378.0,1378,540.0,2,0.0,Gd,2004,120,2004,214000
8,1151,Gd,Somerst,Gd,60.0,1141.0,1151,484.0,2,30.0,Gd,2007,120,2006,166000
8,1565,Gd,Somerst,Gd,60.0,1511.0,1565,476.0,2,36.0,Gd,2007,120,2006,193800
7,1352,Ex,Somerst,Gd,0.0,1352.0,1352,466.0,2,0.0,Gd,2007,120,2006,208900
7,1352,Ex,Somerst,Gd,937.0,1352.0,1352,466.0,2,0.0,Gd,2007,120,2006,194000
8,1550,Gd,Somerst,Gd,0.0,1550.0,1550,528.0,2,,Gd,2007,120,2006,207500
7,1241,Gd,Somerst,Gd,1106.0,1241.0,1241,569.0,1,,Gd,2007,120,2006,199900
7,1250,Gd,Somerst,Gd,0.0,625.0,625,528.0,2,0.0,Gd,2007,160,2006,164700
6,1501,Gd,Somerst,TA,565.0,744.0,757,440.0,2,342.0,TA,1999,160,1999,176500
6,1458,Gd,Somerst,TA,419.0,729.0,729,440.0,2,1129.0,TA,1999,160,1999,176000
6,1512,Gd,Somerst,Gd,420.0,756.0,756,440.0,2,513.0,Gd,2000,160,2000,168500
6,1573,Gd,Somerst,Gd,417.0,756.0,769,440.0,2,216.0,Gd,2000,160,2000,177000
6,1525,Gd,Somerst,Gd,436.0,756.0,769,440.0,2,456.0,Gd,2000,160,2000,177000
7,1102,Gd,Somerst,Gd,239.0,551.0,551,480.0,2,0.0,Gd,2004,160,2004,148800
8,1441,Gd,Somerst,Gd,0.0,776.0,764,492.0,2,456.0,Gd,2000,160,1999,174000
7,1950,Gd,Somerst,Gd,649.0,975.0,975,576.0,2,1600.0,Gd,1998,60,1997,239000
7,1358,Gd,Somerst,Gd,0.0,1339.0,1358,625.0,2,0.0,Gd,2000,20,1999,204000
8,2048,Ex,Somerst,Gd,964.0,1054.0,1072,552.0,2,0.0,Gd,2004,60,2003,301000
8,2362,Ex,Somerst,Gd,901.0,1220.0,1220,1105.0,2,0.0,Gd,1998,60,1998,312500
8,1494,Gd,Veenker,Gd,457.0,1494.0,1494,478.0,1,0.0,Gd,1995,120,1994,279700
7,2362,Gd,Veenker,Gd,1732.0,2002.0,2362,546.0,2,600.0,Gd,1980,20,1980,255000
5,1432,Gd,Veenker,Gd,680.0,1360.0,1432,588.0,1,0.0,TA,1978,80,1978,194000
5,1437,Gd,Veenker,Gd,1157.0,1437.0,1437,528.0,2,0.0,Gd,2004,20,1976,218000
8,1295,Gd,Greens,Gd,881.0,1057.0,1295,571.0,1,0.0,Gd,1998,120,1978,213750
6,1855,TA,Veenker,TA,0.0,528.0,1094,512.0,2,360.0,Gd,1994,80,1976,187000
6,1262,Gd,Veenker,TA,978.0,1262.0,1262,460.0,2,0.0,TA,1976,20,1976,181500
8,2497,Gd,Veenker,Gd,1632.0,2461.0,2497,676.0,2,0.0,Gd,1981,20,1981,373000
5,2620,Gd,Sawyer,TA,498.0,1361.0,1361,600.0,2,1.0,TA,1977,90,1977,190000
7,1929,Gd,Somerst,Gd,738.0,1057.0,1057,650.0,2,0.0,Gd,2001,60,2001,226000
6,1152,TA,NWAmes,TA,0.0,912.0,1152,412.0,1,41.0,TA,1968,20,1968,143450
6,2411,TA,NWAmes,TA,915.0,1008.0,1403,570.0,2,525.0,TA,1970,60,1970,240050
6,1082,Gd,NWAmes,TA,973.0,973.0,1082,480.0,1,0.0,TA,1969,85,1969,162500
6,1295,Gd,NWAmes,TA,910.0,1295.0,1295,528.0,1,196.0,TA,1968,20,1968,164000
7,1610,TA,NWAmes,Gd,346.0,1124.0,1610,515.0,2,0.0,TA,1987,20,1972,185000
7,1594,Gd,NWAmes,Gd,0.0,1594.0,1594,472.0,2,112.0,TA,1993,20,1993,188500
7,2075,Gd,NWAmes,Gd,819.0,1148.0,1091,473.0,2,194.0,Gd,1993,60,1993,255000
5,1680,TA,NWAmes,TA,0.0,1680.0,1680,528.0,2,164.0,TA,1976,90,1976,136905
6,1093,TA,NWAmes,TA,792.0,1093.0,1093,484.0,2,0.0,TA,1966,20,1966,158500
7,1242,TA,NWAmes,TA,916.0,1242.0,1242,528.0,1,320.0,TA,1973,20,1973,175500
6,1052,TA,NWAmes,TA,617.0,1052.0,1052,311.0,1,203.0,TA,1963,20,1963,127000
5,1107,TA,NAmes,Gd,474.0,949.0,1107,308.0,1,0.0,TA,1993,20,1967,127000
5,1214,TA,NAmes,TA,695.0,1214.0,1214,318.0,2,196.0,TA,1967,20,1967,143000
5,1073,TA,NAmes,TA,836.0,1073.0,1073,515.0,1,168.0,TA,1965,20,1965,156000
5,1344,TA,NAmes,TA,457.0,1024.0,1344,484.0,1,0.0,TA,1983,20,1958,144000
5,1728,TA,NAmes,TA,40.0,1728.0,1728,352.0,2,84.0,TA,1964,90,1964,119000
4,1224,,NAmes,TA,0.0,0.0,1224,530.0,2,0.0,TA,1964,90,1964,103000
5,1422,TA,NAmes,TA,0.0,978.0,1422,286.0,1,0.0,TA,1978,20,1960,139900
6,958,TA,NAmes,TA,498.0,958.0,958,301.0,1,0.0,TA,1998,20,1960,151500
5,1065,TA,NAmes,TA,0.0,1065.0,1065,461.0,1,66.0,TA,1960,20,1960,126500
6,1138,TA,NAmes,TA,507.0,588.0,1138,264.0,1,63.0,TA,1958,80,1958,145000
5,912,TA,NAmes,TA,111.0,912.0,912,297.0,1,0.0,TA,1985,20,1958,120000
5,1074,TA,NAmes,Gd,438.0,894.0,1074,396.0,1,0.0,TA,1956,20,1956,124000
5,882,,NAmes,TA,0.0,0.0,882,294.0,1,0.0,TA,1959,20,1959,106500
5,1187,TA,NAmes,TA,311.0,864.0,1187,440.0,1,0.0,TA,1961,20,1961,140500
5,964,TA,NAmes,TA,700.0,964.0,964,784.0,1,56.0,TA,1961,20,1961,137500
5,894,TA,NAmes,TA,0.0,894.0,894,312.0,1,0.0,TA,1960,20,1960,117600
7,1200,TA,NAmes,TA,654.0,1174.0,1200,440.0,2,202.0,TA,1966,20,1966,163500
6,1042,TA,NAmes,TA,494.0,1042.0,1042,440.0,2,98.0,TA,1965,80,1965,161000
6,1302,Gd,NAmes,Gd,270.0,1302.0,1302,309.0,2,108.0,TA,1991,80,1964,158000
6,2154,TA,NAmes,TA,414.0,845.0,845,539.0,2,306.0,TA,1997,60,1964,224500
6,1374,TA,NAmes,TA,54.0,1130.0,1374,286.0,1,212.0,TA,1964,20,1964,147000
6,1652,TA,NAmes,Gd,1386.0,1592.0,1652,510.0,1,136.0,TA,1991,20,1959,200000
6,1429,TA,NAmes,Gd,594.0,1144.0,1429,572.0,1,85.0,TA,1987,20,1960,181900
5,1327,TA,NAmes,Gd,405.0,1063.0,1327,624.0,1,0.0,TA,2002,20,1959,150750
4,1224,,NAmes,TA,0.0,0.0,1224,462.0,2,0.0,TA,1962,90,1962,101800
6,932,TA,NAmes,Gd,0.0,932.0,932,306.0,1,0.0,TA,1950,20,1950,124000
5,908,TA,NAmes,TA,130.0,822.0,908,512.0,1,0.0,TA,1996,45,1940,138500
1,334,,BrkSide,Fa,0.0,0.0,334,0.0,1,0.0,Fa,1950,20,1946,39300
3,666,Fa,BrkSide,Gd,299.0,666.0,666,0.0,1,0.0,Fa,1950,20,1946,64500
3,670,TA,BrkSide,Fa,144.0,370.0,442,0.0,1,0.0,TA,1950,50,1945,64000
5,808,TA,BrkSide,TA,150.0,808.0,808,308.0,1,0.0,TA,2000,20,1958,112000
6,1977,TA,NAmes,TA,442.0,816.0,1127,540.0,1,272.0,TA,1978,60,1964,165000
5,1150,TA,NAmes,TA,368.0,1078.0,1150,288.0,1,176.0,TA,1955,20,1955,144000
5,1920,TA,NAmes,TA,220.0,928.0,928,400.0,2,567.0,TA,1950,90,1948,137000
5,1376,TA,NAmes,TA,368.0,768.0,968,240.0,1,0.0,TA,1950,50,1941,105000
5,1644,TA,NAmes,Gd,386.0,728.0,888,312.0,1,224.0,TA,1995,70,1942,146500
5,1560,TA,NAmes,TA,0.0,1560.0,1560,792.0,2,0.0,TA,1968,90,1968,126000
5,1280,TA,NAmes,TA,602.0,793.0,1280,432.0,2,87.0,TA,1966,85,1966,175000
6,1254,TA,NAmes,TA,600.0,1218.0,1254,525.0,1,291.0,TA,1961,80,1961,158500
5,912,TA,NAmes,TA,456.0,912.0,912,275.0,1,1.0,TA,1958,20,1958,114500
5,1524,TA,NAmes,TA,460.0,874.0,874,315.0,1,180.0,TA,1958,50,1958,144000
6,2380,Gd,NAmes,TA,187.0,1021.0,1465,596.0,2,113.0,TA,1979,60,1965,129000
6,936,TA,NAmes,Gd,873.0,936.0,936,315.0,1,0.0,TA,1999,20,1957,141000
5,1008,TA,NAmes,Fa,908.0,1008.0,1008,308.0,1,54.0,TA,1956,20,1956,131000
5,1053,TA,NAmes,Gd,288.0,1053.0,1053,692.0,1,0.0,TA,1963,20,1963,142100
5,1056,TA,NAmes,TA,846.0,1056.0,1056,308.0,1,0.0,TA,1992,20,1958,139000
6,1442,TA,NAmes,TA,608.0,1442.0,1442,301.0,1,243.0,TA,1958,20,1958,157900
5,1056,TA,NAmes,TA,480.0,1056.0,1056,260.0,1,0.0,TA,2005,20,1954,139400
6,1244,TA,NAmes,TA,777.0,1244.0,1244,336.0,1,0.0,TA,1957,20,1957,150000
5,1144,TA,NAmes,TA,0.0,1144.0,1144,336.0,1,69.0,TA,1960,20,1960,120000
6,1721,TA,NAmes,TA,668.0,1331.0,1721,464.0,1,289.0,TA,1969,20,1957,174850
5,922,TA,NAmes,TA,512.0,922.0,922,308.0,1,0.0,TA,1957,20,1957,116000
5,1048,TA,NAmes,TA,586.0,1048.0,1048,286.0,1,120.0,TA,1956,20,1956,135000
6,1657,Gd,NAmes,TA,1237.0,1657.0,1657,484.0,2,0.0,TA,1970,20,1970,163500
5,1411,TA,NAmes,TA,780.0,1204.0,1411,310.0,1,0.0,TA,1975,20,1955,130000
5,1216,TA,NAmes,TA,288.0,1216.0,1216,336.0,1,0.0,TA,1955,20,1955,129500
5,1154,TA,NAmes,Ex,408.0,864.0,1154,336.0,1,0.0,TA,2006,20,1953,142000
5,1560,TA,NAmes,TA,0.0,1560.0,1560,484.0,2,260.0,TA,1958,90,1958,128600
6,948,TA,NAmes,TA,441.0,948.0,948,410.0,1,0.0,TA,1952,20,1952,125000
6,1040,TA,NAmes,TA,85.0,1040.0,1040,293.0,1,0.0,TA,1953,20,1953,136000
5,1008,TA,NAmes,Gd,643.0,1008.0,1008,240.0,1,0.0,TA,2006,20,1953,134500
5,925,TA,NAmes,Gd,114.0,925.0,925,252.0,1,0.0,TA,2003,20,1956,127000
5,1360,TA,NAmes,TA,384.0,384.0,1360,572.0,1,0.0,TA,1955,80,1955,130000
4,1540,TA,NAmes,Fa,150.0,1190.0,1040,352.0,1,0.0,TA,1955,50,1955,115000
5,925,TA,NAmes,TA,793.0,923.0,925,390.0,1,0.0,TA,1955,20,1955,116900
5,928,Gd,NAmes,TA,377.0,928.0,928,252.0,1,0.0,TA,2000,20,1956,132000
4,1647,TA,NAmes,TA,595.0,1105.0,1647,280.0,1,0.0,TA,1953,20,1953,153000
5,924,TA,OldTown,TA,292.0,924.0,924,420.0,1,0.0,TA,1952,20,1952,112500
4,1544,Fa,OldTown,TA,0.0,925.0,1000,0.0,2,0.0,Gd,2006,50,1890,138000
5,893,TA,NAmes,Gd,220.0,845.0,893,576.0,1,0.0,TA,2003,45,1949,135000
5,3086,TA,NAmes,Gd,0.0,666.0,1308,1200.0,3,0.0,TA,2007,70,1935,301600
5,1034,TA,OldTown,TA,0.0,735.0,735,240.0,1,0.0,TA,1950,50,1940,109000
4,882,TA,OldTown,TA,0.0,882.0,882,0.0,1,0.0,TA,1956,45,1956,103200
4,1281,TA,OldTown,TA,1030.0,1151.0,845,580.0,2,0.0,TA,1993,50,1925,128500
4,968,TA,OldTown,TA,0.0,656.0,968,216.0,2,0.0,TA,2007,30,1927,64500
5,1534,Gd,OldTown,Gd,0.0,736.0,751,0.0,1,0.0,TA,1999,70,1895,148000
5,691,Fa,OldTown,Ex,0.0,691.0,691,216.0,1,0.0,TA,1950,30,1920,86000
7,1651,TA,NAmes,TA,242.0,725.0,1035,276.0,2,364.0,TA,1999,80,1963,172000
5,888,TA,NAmes,TA,192.0,920.0,888,240.0,1,53.0,TA,1961,20,1961,120000
6,952,TA,NAmes,TA,952.0,952.0,952,288.0,1,86.0,TA,1968,20,1968,128500
5,2080,Gd,NAmes,Fa,650.0,1040.0,1040,504.0,1,192.0,TA,1969,60,1969,135000
5,924,TA,NAmes,TA,0.0,672.0,672,576.0,1,0.0,TA,2006,50,1949,122900
6,1082,TA,NAmes,TA,336.0,1082.0,1082,240.0,1,206.0,TA,1950,20,1948,119200
6,1846,TA,NAmes,TA,196.0,1040.0,1168,315.0,2,320.0,TA,1950,50,1949,143000
5,988,TA,NAmes,TA,534.0,876.0,988,276.0,1,0.0,TA,1950,20,1950,119000
5,1238,TA,NAmes,TA,432.0,864.0,1238,357.0,1,0.0,TA,1950,20,1950,102000
5,864,TA,NAmes,Gd,398.0,864.0,864,720.0,1,0.0,TA,2002,20,1950,129000
5,1134,TA,NAmes,TA,588.0,1010.0,1134,254.0,1,45.0,TA,2002,20,1960,135000
5,1040,TA,NAmes,Gd,574.0,1040.0,1040,286.0,1,0.0,TA,2003,20,1959,152000
5,1170,TA,NAmes,TA,625.0,1170.0,1170,338.0,1,0.0,TA,1958,20,1958,140000
5,1242,TA,NAmes,TA,739.0,1242.0,1242,324.0,1,0.0,TA,1960,20,1960,152000
5,1377,TA,NAmes,TA,1098.0,1377.0,1377,351.0,1,0.0,TA,1960,20,1960,156500
5,1800,TA,NAmes,TA,0.0,1800.0,1800,0.0,2,0.0,TA,1961,90,1961,141000
5,925,,NAmes,TA,0.0,0.0,925,300.0,1,0.0,TA,1961,20,1961,99000
6,1851,TA,NAmes,Gd,536.0,822.0,1020,440.0,2,340.0,TA,1993,60,1964,187000
5,1812,TA,NAmes,TA,540.0,864.0,876,264.0,2,288.0,TA,1962,60,1962,169500
5,864,TA,NAmes,TA,110.0,864.0,864,294.0,1,0.0,TA,1962,20,1962,125500
5,936,TA,NAmes,TA,734.0,896.0,936,288.0,1,0.0,TA,1962,85,1962,130000
5,960,TA,OldTown,TA,0.0,850.0,960,576.0,1,0.0,Gd,1980,30,1926,103000
5,1432,Fa,OldTown,TA,0.0,264.0,768,360.0,2,0.0,TA,2002,70,1910,132000
6,1296,TA,OldTown,TA,276.0,845.0,866,576.0,1,0.0,TA,1950,50,1927,127500
5,1022,Fa,OldTown,Fa,782.0,1022.0,1022,184.0,1,0.0,TA,1950,30,1922,89500
5,936,Gd,OldTown,TA,936.0,936.0,936,672.0,1,180.0,TA,1980,90,1980,140000
5,967,TA,OldTown,TA,0.0,967.0,967,180.0,1,0.0,TA,1990,30,1920,99900
4,1047,Fa,OldTown,TA,0.0,641.0,1047,273.0,1,0.0,TA,1995,30,1885,100000
5,1072,TA,OldTown,TA,0.0,808.0,1072,379.0,1,279.0,TA,1950,30,1940,130000
5,1174,TA,OldTown,Gd,130.0,680.0,680,576.0,1,0.0,TA,2006,50,1900,135000
3,1183,TA,OldTown,TA,331.0,649.0,679,308.0,1,0.0,TA,2002,50,1948,120000
4,1131,Fa,OldTown,TA,168.0,907.0,1131,672.0,1,435.0,TA,2000,30,1937,89471
4,1141,Fa,OldTown,TA,122.0,570.0,761,252.0,1,0.0,TA,1950,50,1900,85000
4,960,TA,OldTown,Fa,250.0,960.0,960,308.0,1,0.0,TA,1950,30,1920,108500
4,1798,TA,OldTown,TA,0.0,1075.0,1156,342.0,2,0.0,TA,1950,70,1900,137000
5,866,TA,OldTown,Gd,329.0,686.0,866,0.0,1,0.0,TA,1997,30,1945,110500
5,968,TA,OldTown,TA,0.0,968.0,968,480.0,1,0.0,Gd,2006,30,1923,100000
8,1772,TA,OldTown,Gd,0.0,725.0,909,816.0,2,0.0,Gd,1999,70,1910,184900
6,1642,TA,OldTown,TA,196.0,728.0,914,374.0,1,0.0,TA,1950,70,1927,145000
5,1472,TA,OldTown,Gd,0.0,702.0,842,250.0,1,0.0,TA,1994,50,1925,125000
5,1232,TA,OldTown,TA,168.0,616.0,616,480.0,1,0.0,TA,1950,70,1910,114000
5,2337,TA,OldTown,TA,0.0,662.0,1422,560.0,2,0.0,TA,1950,190,1900,90000
6,1650,Gd,OldTown,TA,259.0,926.0,991,468.0,2,0.0,TA,1990,50,1910,144100
6,2210,TA,OldTown,Fa,0.0,1008.0,1178,205.0,2,0.0,TA,1950,70,1880,117500
5,1358,TA,OldTown,Gd,316.0,687.0,687,336.0,1,0.0,TA,2005,70,1930,124500
7,2454,TA,OldTown,TA,0.0,819.0,1312,576.0,2,0.0,TA,1987,75,1879,185000
6,2291,TA,OldTown,TA,1046.0,1214.0,1260,506.0,2,0.0,TA,1998,190,1910,133900
6,1616,TA,OldTown,Gd,370.0,1149.0,1149,216.0,2,0.0,TA,2004,40,1926,152000
5,1559,TA,OldTown,TA,338.0,1559.0,1559,812.0,1,0.0,TA,1973,30,1948,153500
7,2554,TA,OldTown,TA,0.0,718.0,1576,704.0,1,0.0,TA,1998,70,1890,159500
5,1248,TA,OldTown,TA,324.0,912.0,912,160.0,1,0.0,TA,1950,50,1930,87000
4,968,,OldTown,TA,0.0,0.0,968,331.0,1,1.0,TA,1956,20,1956,104500
4,1382,,OldTown,TA,0.0,0.0,1382,384.0,2,0.0,TA,2002,80,1949,110000
5,1060,TA,BrkSide,TA,317.0,756.0,916,308.0,1,0.0,TA,1994,40,1925,136500
5,1435,Fa,BrkSide,TA,910.0,910.0,910,308.0,1,0.0,TA,1950,50,1950,128250
5,1167,TA,BrkSide,TA,645.0,915.0,1167,495.0,1,0.0,TA,1950,30,1920,144000
6,1635,Gd,BrkSide,TA,300.0,1065.0,915,440.0,1,0.0,TA,1950,50,1923,210000
5,1274,TA,BrkSide,TA,306.0,728.0,728,224.0,2,0.0,TA,1998,50,1939,135000
6,1232,TA,BrkSide,TA,276.0,600.0,608,217.0,1,0.0,TA,1950,70,1939,128000
6,1218,TA,BrkSide,TA,375.0,735.0,869,440.0,1,0.0,TA,1950,50,1941,131000
5,884,TA,BrkSide,TA,0.0,884.0,884,240.0,1,0.0,Gd,1950,45,1939,113000
6,1409,TA,BrkSide,TA,52.0,861.0,861,528.0,1,0.0,TA,1950,50,1938,126000
